insee_code,name,postal_codes,department_code,department_name
58018,Authiou,58700,58,Nièvre
58019,Avrée,58170,58,Nièvre
58020,Avril-sur-Loire,58300,58,Nièvre
58021,Azy-le-Vif,58240,58,Nièvre
58023,Bazoches,58190,58,Nièvre
58024,Bazolles,58110,58,Nièvre
58025,Béard,58160,58,Nièvre
58026,Beaulieu,58420,58,Nièvre
58027,Beaumont-la-Ferrière,58700,58,Nièvre
58028,Beaumont-Sardolles,58270,58,Nièvre
58029,Beuvron,58210,58,Nièvre
58030,Biches,58110,58,Nièvre
58031,Billy-Chevannes,58270,58,Nièvre
58032,Billy-sur-Oisy,58500,58,Nièvre
58033,Bitry,58310,58,Nièvre
58034,Blismes,58120,58,Nièvre
58035,Bona,58330,58,Nièvre
58036,Bouhy,58310,58,Nièvre
58037,Brassy,58140,58,Nièvre
58038,Breugnon,58460,58,Nièvre
58039,Brèves,58530,58,Nièvre
58040,Brinay,58110,58,Nièvre
58041,Brinon-sur-Beuvron,58420,58,Nièvre
58042,Bulcy,58400,58,Nièvre
58043,Bussy-la-Pesle,58420,58,Nièvre
58044,La Celle-sur-Loire,58440,58,Nièvre
58045,La Celle-sur-Nièvre,58700,58,Nièvre
58046,Cercy-la-Tour,58340,58,Nièvre
58047,Cervon,58800,58,Nièvre
58048,Cessy-les-Bois,58220,58,Nièvre
58049,Chalaux,58140,58,Nièvre
58050,Challement,58420,58,Nièvre
58051,Challuy,58000,58,Nièvre
58052,Champallement,58420,58,Nièvre
58053,Champlemy,58210,58,Nièvre
58054,Champlin,58700,58,Nièvre
58055,Champvert,58300,58,Nièvre
58056,Champvoux,58400,58,Nièvre
58057,Chantenay-Saint-Imbert,58240,58,Nièvre
58058,La Chapelle-Saint-André,58210,58,Nièvre
58059,La Charité-sur-Loire,58400,58,Nièvre
58060,Charrin,58300,58,Nièvre
58061,Chasnay,58350,58,Nièvre
58062,Château-Chinon (Ville),58120,58,Nièvre
58063,Château-Chinon (Campagne),58120,58,Nièvre
58064,Châteauneuf-Val-de-Bargis,58350,58,Nièvre
58065,Châtillon-en-Bazois,58110,58,Nièvre
58066,Châtin,58120,58,Nièvre
58067,Chaulgnes,58400,58,Nièvre
58068,Chaumard,58120,58,Nièvre
58069,Chaumot,58800,58,Nièvre
58070,Chazeuil,58700,58,Nièvre
58071,Chevannes-Changy,58420,58,Nièvre
58072,Chevenon,58160,58,Nièvre
58073,Chevroches,58500,58,Nièvre
58074,Chiddes,58170,58,Nièvre
58075,Chitry-les-Mines,58800,58,Nièvre
58076,Chougny,58110,58,Nièvre
58077,Ciez,58220,58,Nièvre
58078,Cizely,58270,58,Nièvre
58079,Clamecy,58500,58,Nièvre
58080,La Collancelle,58800,58,Nièvre
58081,Colméry,58350,58,Nièvre
58082,Corancy,58120,58,Nièvre
58083,Corbigny,58800,58,Nièvre
58084,Corvol-d'Embernard,58210,58,Nièvre
58085,Corvol-l'Orgueilleux,58460,58,Nièvre
58086,Cosne-Cours-sur-Loire,58200,58,Nièvre
58087,Cossaye,58300,58,Nièvre
58088,Coulanges-lès-Nevers,58660,58,Nièvre
58089,Couloutre,58220,58,Nièvre
58090,Courcelles,58210,58,Nièvre
58092,Crux-la-Ville,58330,58,Nièvre
58093,Cuncy-lès-Varzy,58210,58,Nièvre
58094,Dampierre-sous-Bouhy,58310,58,Nièvre
58095,Decize,58300,58,Nièvre
58096,Devay,58300,58,Nièvre
58097,Diennes-Aubigny,58340,58,Nièvre
58098,Dirol,58190,58,Nièvre
58099,Dommartin,58120,58,Nièvre
58101,Dompierre-sur-Nièvre,58350,58,Nièvre
58102,Donzy,58220,58,Nièvre
58103,Dornecy,58530,58,Nièvre
58104,Dornes,58390,58,Nièvre
58105,Druy-Parigny,58160,58,Nièvre
58106,Dun-les-Places,58230,58,Nièvre
58107,Dun-sur-Grandry,58110,58,Nièvre
58108,Empury,58140,58,Nièvre
58109,Entrains-sur-Nohain,58410,58,Nièvre
58110,Epiry,58800,58,Nièvre
58111,Fâchin,58430,58,Nièvre
58112,La Fermeté,58160,58,Nièvre
58113,Fertrève,58270,58,Nièvre
58114,Fléty,58170,58,Nièvre
58115,Fleury-sur-Loire,58240,58,Nièvre
58116,Flez-Cuzy,58190,58,Nièvre
58117,Fourchambault,58600,58,Nièvre
58118,Fours,58250,58,Nièvre
58119,Frasnay-Reugny,58270,58,Nièvre
58120,Gâcogne,58140,58,Nièvre
58121,Garchizy,58600,58,Nièvre
58122,Garchy,58150,58,Nièvre
58123,Germenay,58800,58,Nièvre
58124,Germigny-sur-Loire,58320,58,Nièvre
58125,Gien-sur-Cure,58230,58,Nièvre
58126,Gimouille,58470,58,Nièvre
58127,Giry,58700,58,Nièvre
58128,Glux-en-Glenne,58370,58,Nièvre
58129,Gouloux,58230,58,Nièvre
58130,Grenois,58420,58,Nièvre
58131,Guérigny,58130,58,Nièvre
58132,Guipy,58420,58,Nièvre
58133,Héry,58800,58,Nièvre
58134,Imphy,58160,58,Nièvre
58135,Isenay,58290,58,Nièvre
58136,Jailly,58330,58,Nièvre
58137,Lamenay-sur-Loire,58300,58,Nièvre
58138,Langeron,58240,58,Nièvre
58139,Lanty,58250,58,Nièvre
58140,Larochemillay,58370,58,Nièvre
58141,Lavault-de-Frétoy,58230,58,Nièvre
58142,Limanton,58290,58,Nièvre
58143,Limon,58270,58,Nièvre
58144,Livry,58240,58,Nièvre
58145,Lormes,58140,58,Nièvre
58146,Lucenay-lès-Aix,58380,58,Nièvre
58147,Lurcy-le-Bourg,58700,58,Nièvre
58148,Luthenay-Uxeloup,58240,58,Nièvre
58149,Luzy,58170,58,Nièvre
58150,Lys,58190,58,Nièvre
58151,La Machine,58260,58,Nièvre
58152,Magny-Cours,58470,58,Nièvre
58153,Magny-Lormes,58800,58,Nièvre
58154,La Maison-Dieu,58190,58,Nièvre
58155,La Marche,58400,58,Nièvre
58156,Marcy,58210,58,Nièvre
58157,Marigny-l'Église,58140,58,Nièvre
58158,Mars-sur-Allier,58240,58,Nièvre
58159,Marigny-sur-Yonne,58800,58,Nièvre
58160,Marzy,58180,58,Nièvre
58161,Maux,58290,58,Nièvre
58162,Menestreau,58410,58,Nièvre
58163,Menou,58210,58,Nièvre
58164,Mesves-sur-Loire,58400,58,Nièvre
58165,Metz-le-Comte,58190,58,Nièvre
58166,Mhère,58140,58,Nièvre
58168,Millay,58170,58,Nièvre
58169,Moissy-Moulinot,58190,58,Nièvre
58170,Monceaux-le-Comte,58190,58,Nièvre
58171,Montapas,58110,58,Nièvre
58172,Montambert,58250,58,Nièvre
58173,Montaron,58250,58,Nièvre
58174,Montenoison,58700,58,Nièvre
58175,Mont-et-Marré,58110,58,Nièvre
58176,Montigny-aux-Amognes,58130,58,Nièvre
58177,Montigny-en-Morvan,58120,58,Nièvre
58178,Montigny-sur-Canne,58340,58,Nièvre
58179,Montreuillon,58800,58,Nièvre
58180,Montsauche-les-Settons,58230,58,Nièvre
58181,Moraches,58420,58,Nièvre
58182,Moulins-Engilbert,58290,58,Nièvre
58183,Mouron-sur-Yonne,58800,58,Nièvre
58184,Moussy,58700,58,Nièvre
58185,Moux-en-Morvan,58230,58,Nièvre
58186,Murlin,58700,58,Nièvre
58187,Myennes,58440,58,Nièvre
58188,Nannay,58350,58,Nièvre
58189,Narcy,58400,58,Nièvre
58190,Neuffontaines,58190,58,Nièvre
58191,Neuilly,58420,58,Nièvre
58192,Neuville-lès-Decize,58300,58,Nièvre
58193,Neuvy-sur-Loire,58450,58,Nièvre
58194,Nevers,58000,58,Nièvre
58195,La Nocle-Maulaix,58250,58,Nièvre
58196,Nolay,58700,58,Nièvre
58197,Nuars,58190,58,Nièvre
58198,Oisy,58500,58,Nièvre
58199,Onlay,58370,58,Nièvre
58200,Ouagne,58500,58,Nièvre
58201,Oudan,58210,58,Nièvre
58202,Ougny,58110,58,Nièvre
58203,Oulon,58700,58,Nièvre
58204,Vaux d'Amognes,58130,58,Nièvre
58205,Ouroux-en-Morvan,58230,58,Nièvre
58206,Parigny-la-Rose,58210,58,Nièvre
58207,Parigny-les-Vaux,58320,58,Nièvre
58208,Pazy,58800,58,Nièvre
58209,Perroy,58220,58,Nièvre
58210,Planchez,58230,58,Nièvre
58211,Poil,58170,58,Nièvre
58212,Poiseux,58130,58,Nièvre
58213,Pougny,58200,58,Nièvre
58214,Pougues-les-Eaux,58320,58,Nièvre
58215,Pouilly-sur-Loire,58150,58,Nièvre
58216,Pouques-Lormes,58140,58,Nièvre
58217,Pousseaux,58500,58,Nièvre
58218,Prémery,58700,58,Nièvre
58219,Préporché,58360,58,Nièvre
58220,Raveau,58400,58,Nièvre
58221,Rémilly,58250,58,Nièvre
58222,Rix,58500,58,Nièvre
58223,Rouy,58110,58,Nièvre
58224,Ruages,58190,58,Nièvre
58225,Saincaize-Meauce,58470,58,Nièvre
58226,Saint-Agnan-en-Morvan,58230,58,Nièvre
58227,Saint-Amand-en-Puisaye,58310,58,Nièvre
58228,Saint-Andelain,58150,58,Nièvre
58229,Saint-André-en-Morvan,58140,58,Nièvre
58230,Saint-Aubin-des-Chaumes,58190,58,Nièvre
58231,Saint-Aubin-les-Forges,58130,58,Nièvre
58232,Saint-Benin-d'Azy,58270,58,Nièvre
58233,Saint-Benin-des-Bois,58330,58,Nièvre
58234,Saint-Bonnot,58700,58,Nièvre
58235,Saint-Brisson,58230,58,Nièvre
58236,Sainte-Colombe-des-Bois,58220,58,Nièvre
58237,Saint-Didier,58190,58,Nièvre
58238,Saint-Éloi,58000,58,Nièvre
58239,Saint-Firmin,58270,58,Nièvre
58240,Saint-Franchy,58330,58,Nièvre
58241,Saint-Germain-Chassenay,58300,58,Nièvre
58242,Saint-Germain-des-Bois,58210,58,Nièvre
58243,Saint-Gratien-Savigny,58340,58,Nièvre
58244,Saint-Hilaire-en-Morvan,58120,58,Nièvre
58245,Saint-Hilaire-Fontaine,58300,58,Nièvre
58246,Saint-Honoré-les-Bains,58360,58,Nièvre
58247,Saint-Jean-aux-Amognes,58270,58,Nièvre
58248,Saint-Laurent-l'Abbaye,58150,58,Nièvre
58249,Saint-Léger-de-Fougeret,58120,58,Nièvre
58250,Saint-Léger-des-Vignes,58300,58,Nièvre
58251,Saint-Loup-des-Bois,58200,58,Nièvre
58252,Saint-Malo-en-Donziois,58350,58,Nièvre
58253,Sainte-Marie,58330,58,Nièvre
58254,Saint-Martin-d'Heuille,58130,58,Nièvre
58255,Saint-Martin-du-Puy,58140,58,Nièvre
58256,Saint-Martin-sur-Nohain,58150,58,Nièvre
58257,Saint-Maurice,58330,58,Nièvre
58258,Saint-Ouen-sur-Loire,58160,58,Nièvre
58259,Saint-Parize-en-Viry,58300,58,Nièvre
58260,Saint-Parize-le-Châtel,58490,58,Nièvre
58261,Saint-Père,58200,58,Nièvre
58262,Saint-Péreuse,58110,58,Nièvre
58263,Saint-Pierre-du-Mont,58210,58,Nièvre
58264,Saint-Pierre-le-Moûtier,58240,58,Nièvre
58265,Saint-Quentin-sur-Nohain,58150,58,Nièvre
58266,Saint-Révérien,58420,58,Nièvre
58267,Saint-Saulge,58330,58,Nièvre
58268,Saint-Seine,58250,58,Nièvre
58269,Saint-Sulpice,58270,58,Nièvre
58270,Saint-Vérain,58310,58,Nièvre
58271,Saizy,58190,58,Nièvre
58272,Sardy-lès-Épiry,58800,58,Nièvre
58273,Sauvigny-les-Bois,58160,58,Nièvre
58274,Savigny-Poil-Fol,58170,58,Nièvre
58275,Saxi-Bourdon,58330,58,Nièvre
58276,Sémelay,58360,58,Nièvre
58277,Sermages,58290,58,Nièvre
58278,Sermoise-sur-Loire,58000,58,Nièvre
58279,Sichamps,58700,58,Nièvre
58280,Sougy-sur-Loire,58300,58,Nièvre
58281,Suilly-la-Tour,58150,58,Nièvre
58282,Surgy,58500,58,Nièvre
58283,Taconnay,58420,58,Nièvre
58284,Talon,58190,58,Nièvre
58285,Tamnay-en-Bazois,58110,58,Nièvre
58286,Tannay,58190,58,Nièvre
58287,Tazilly,58170,58,Nièvre
58288,Teigny,58190,58,Nièvre
58289,Ternant,58250,58,Nièvre
58290,Thaix,58250,58,Nièvre
58291,Thianges,58260,58,Nièvre
58292,Tintury,58110,58,Nièvre
58293,Toury-Lurcy,58300,58,Nièvre
58294,Toury-sur-Jour,58240,58,Nièvre
58295,Tracy-sur-Loire,58150,58,Nièvre
58296,Tresnay,58240,58,Nièvre
58297,Trois-Vèvres,58260,58,Nièvre
58298,Tronsanges,58400,58,Nièvre
58299,Trucy-l'Orgueilleux,58460,58,Nièvre
58300,Urzy,58130,58,Nièvre
58301,Vandenesse,58290,58,Nièvre
58302,Varennes-lès-Narcy,58400,58,Nièvre
58303,Varennes-Vauzelles,58640,58,Nièvre
58304,Varzy,58210,58,Nièvre
58305,Vauclaix,58140,58,Nièvre
58306,Verneuil,58300,58,Nièvre
58307,Vielmanay,58150,58,Nièvre
58308,Vignol,58190,58,Nièvre
58309,Villapourçon,58370,58,Nièvre
58310,Villiers-le-Sec,58210,58,Nièvre
58311,Ville-Langy,58270,58,Nièvre
58312,Villiers-sur-Yonne,58500,58,Nièvre
58313,Vitry-Laché,58420,58,Nièvre
59001,Abancourt,59268,59,Nord
59002,Abscon,59215,59,Nord
59003,Aibes,59149,59,Nord
59004,Aix-en-Pévèle,59310,59,Nord
59005,Allennes-les-Marais,59251,59,Nord
59006,L'Orée de Mormal,59144;59570,59,Nord
59007,Anhiers,59194,59,Nord
59008,Aniche,59580,59,Nord
59009,Villeneuve-d'Ascq,59491;59493;59650,59,Nord
59010,Anneux,59400,59,Nord
59011,Annœullin,59112,59,Nord
59012,Anor,59186,59,Nord
59013,Anstaing,59152,59,Nord
59014,Anzin,59410,59,Nord
59015,Arleux,59151,59,Nord
59016,Armbouts-Cappel,59380,59,Nord
59017,Armentières,59280,59,Nord
59018,Arnèke,59285,59,Nord
59019,Artres,59269,59,Nord
59021,Assevent,59600,59,Nord
59022,Attiches,59551,59,Nord
59023,Aubencheul-au-Bac,59265,59,Nord
59024,Auberchicourt,59165,59,Nord
59025,Aubers,59249,59,Nord
59026,Aubigny-au-Bac,59265,59,Nord
59027,Aubry-du-Hainaut,59494,59,Nord
59028,Auby,59950,59,Nord
59029,Auchy-lez-Orchies,59310,59,Nord
59031,Audignies,59570,59,Nord
59032,Aulnoy-lez-Valenciennes,59300,59,Nord
59033,Aulnoye-Aymeries,59620,59,Nord
59034,Avelin,59710,59,Nord
59035,Avesnelles,59440,59,Nord
59036,Avesnes-sur-Helpe,59440,59,Nord
59037,Avesnes-les-Aubert,59129,59,Nord
59038,Avesnes-le-Sec,59296,59,Nord
59039,Awoingt,59400,59,Nord
59041,Bachant,59138,59,Nord
59042,Bachy,59830,59,Nord
59043,Bailleul,59270,59,Nord
59044,Baisieux,59780,59,Nord
59045,Baives,59132,59,Nord
59046,Bambecque,59470,59,Nord
59047,Banteux,59266,59,Nord
59048,Bantigny,59554,59,Nord
59049,Bantouzelle,59266,59,Nord
59050,Bas-Lieu,59440,59,Nord
59051,La Bassée,59480,59,Nord
59052,Bauvin,59221,59,Nord
59053,Bavay,59570,59,Nord
59054,Bavinchove,59670,59,Nord
59055,Bazuel,59360,59,Nord
59056,Beaucamps-Ligny,59134,59,Nord
59057,Beaudignies,59530,59,Nord
59058,Beaufort,59330,59,Nord
59059,Beaumont-en-Cambrésis,59540,59,Nord
59060,Beaurain,59730,59,Nord
59061,Beaurepaire-sur-Sambre,59550,59,Nord
59062,Beaurieux,59740,59,Nord
59063,Beauvois-en-Cambrésis,59157,59,Nord
59064,Bellaing,59135,59,Nord
59065,Bellignies,59570,59,Nord
59066,Bérelles,59740,59,Nord
59067,Bergues,59380,59,Nord
59068,Berlaimont,59145,59,Nord
59069,Bermerain,59213,59,Nord
59071,Bersée,59235,59,Nord
59072,Bersillies,59600,59,Nord
59073,Berthen,59270,59,Nord
59074,Bertry,59980,59,Nord
59075,Béthencourt,59540,59,Nord
59076,Bettignies,59600,59,Nord
59077,Bettrechies,59570,59,Nord
59078,Beugnies,59216,59,Nord
59079,Beuvrages,59192,59,Nord
59080,Beuvry-la-Forêt,59310,59,Nord
59081,Bévillers,59217,59,Nord
59082,Bierne,59380,59,Nord
59083,Bissezeele,59380,59,Nord
59084,Blaringhem,59173,59,Nord
59085,Blécourt,59268,59,Nord
59086,Boeschepe,59299,59,Nord
59087,Boëseghem,59189,59,Nord
59088,Bois-Grenier,59280,59,Nord
59089,Bollezeele,59470,59,Nord
59090,Bondues,59910,59,Nord
59091,Borre,59190,59,Nord
59092,Bouchain,59111,59,Nord
59093,Boulogne-sur-Helpe,59440,59,Nord
59094,Bourbourg,59630,59,Nord
59096,Bourghelles,59830,59,Nord
59097,Boursies,59400,59,Nord
59098,Bousbecque,59166,59,Nord
59099,Bousies,59222,59,Nord
59100,Bousignies,59178,59,Nord
59101,Bousignies-sur-Roc,59149,59,Nord
59102,Boussières-en-Cambrésis,59217,59,Nord
59103,Boussières-sur-Sambre,59330,59,Nord
59104,Boussois,59168,59,Nord
59105,Bouvignies,59870,59,Nord
59106,Bouvines,59830,59,Nord
59107,Bray-Dunes,59123,59,Nord
59108,Briastre,59730,59,Nord
59109,Brillon,59178,59,Nord
59110,Brouckerque,59630,59,Nord
59111,Broxeele,59470,59,Nord
59112,Bruay-sur-l'Escaut,59860,59,Nord
59113,Bruille-lez-Marchiennes,59490,59,Nord
59114,Bruille-Saint-Amand,59199,59,Nord
59115,Brunémont,59151,59,Nord
59116,Bry,59144,59,Nord
59117,Bugnicourt,59151,59,Nord
59118,Busigny,59137,59,Nord
59119,Buysscheure,59285,59,Nord
59120,Caëstre,59190,59,Nord
59121,Cagnoncles,59161,59,Nord
59122,Cambrai,59400,59,Nord
59123,Camphin-en-Carembault,59133,59,Nord
59124,Camphin-en-Pévèle,59780,59,Nord
59125,Cantaing-sur-Escaut,59267,59,Nord
59126,Cantin,59169,59,Nord
59127,Capelle,59213,59,Nord
59128,Capinghem,59160,59,Nord
59129,Cappelle-en-Pévèle,59242,59,Nord
59130,Cappelle-Brouck,59630,59,Nord
59131,Cappelle-la-Grande,59180,59,Nord
59132,Carnières,59217,59,Nord
59133,Carnin,59112,59,Nord
59134,Cartignies,59244,59,Nord
59135,Cassel,59670,59,Nord
59136,Le Cateau-Cambrésis,59360,59,Nord
59137,Catillon-sur-Sambre,59360,59,Nord
59138,Cattenières,59217,59,Nord
59139,Caudry,59540,59,Nord
59140,Caullery,59191,59,Nord
59141,Cauroir,59400,59,Nord
59142,Cerfontaine,59680,59,Nord
59143,La Chapelle-d'Armentières,59930,59,Nord
59144,Château-l'Abbaye,59230,59,Nord
59145,Chemy,59147,59,Nord
59146,Chéreng,59152,59,Nord
59147,Choisies,59740,59,Nord
59148,Clairfayts,59740,59,Nord
59149,Clary,59225,59,Nord
59150,Cobrieux,59830,59,Nord
59151,Colleret,59680,59,Nord
59152,Comines,59560,59,Nord
59153,Condé-sur-l'Escaut,59163,59,Nord
59155,Coudekerque-Branche,59210,59,Nord
59156,Courchelettes,59552,59,Nord
59157,Cousolre,59149,59,Nord
59158,Coutiches,59310,59,Nord
59159,Craywick,59279,59,Nord
59160,Crespin,59154,59,Nord
59161,Crèvecœur-sur-l'Escaut,59258,59,Nord
59162,Crochte,59380,59,Nord
59163,Croix,59170,59,Nord
59164,Croix-Caluyau,59222,59,Nord
59165,Cuincy,59553,59,Nord
59166,Curgies,59990,59,Nord
59167,Cuvillers,59268,59,Nord
59168,Cysoing,59830,59,Nord
59169,Damousies,59680,59,Nord
59170,Dechy,59187,59,Nord
59171,Dehéries,59127,59,Nord
59172,Denain,59220,59,Nord
59173,Deûlémont,59890,59,Nord
59174,Dimechaux,59740,59,Nord
59175,Dimont,59216,59,Nord
59176,Doignies,59400,59,Nord
59177,Dompierre-sur-Helpe,59440,59,Nord
59178,Douai,59500,59,Nord
59179,Douchy-les-Mines,59282,59,Nord
59180,Le Doulieu,59940,59,Nord
59181,Dourlers,59440,59,Nord
59182,Drincham,59630,59,Nord
59183,Dunkerque,59140;59240;59279;59430;59640,59,Nord
59184,Ebblinghem,59173,59,Nord
59185,Écaillon,59176,59,Nord
59186,Eccles,59740,59,Nord
59187,Éclaibes,59330,59,Nord
59188,Écuélin,59620,59,Nord
59189,Eecke,59114,59,Nord
59190,Élesmes,59600,59,Nord
59191,Élincourt,59127,59,Nord
59192,Émerchicourt,59580,59,Nord
59193,Emmerin,59320,59,Nord
59194,Englefontaine,59530,59,Nord
59195,Englos,59320,59,Nord
59196,Ennetières-en-Weppes,59320,59,Nord
59197,Ennevelin,59710,59,Nord
59198,Eppe-Sauvage,59132,59,Nord
59199,Erchin,59169,59,Nord
59200,Eringhem,59470,59,Nord
59201,Erquinghem-le-Sec,59320,59,Nord
59202,Erquinghem-Lys,59193,59,Nord
59203,Erre,59171,59,Nord
59204,Escarmain,59213,59,Nord
59205,Escaudain,59124,59,Nord
59206,Escaudœuvres,59161,59,Nord
59207,Escautpont,59278,59,Nord
59208,Escobecques,59320,59,Nord
59209,Esnes,59127,59,Nord
59210,Esquelbecq,59470,59,Nord
59211,Esquerchin,59553,59,Nord
59212,Estaires,59940,59,Nord
59213,Estourmel,59400,59,Nord
59214,Estrées,59151,59,Nord
59215,Estreux,59990,59,Nord
59216,Eswars,59161,59,Nord
59217,Eth,59144,59,Nord
59218,Étrœungt,59219,59,Nord
59219,Estrun,59295,59,Nord
59220,Faches-Thumesnil,59155,59,Nord
59221,Famars,59300,59,Nord
59222,Faumont,59310,59,Nord
59223,Le Favril,59550,59,Nord
59224,Féchain,59247,59,Nord
59225,Feignies,59750,59,Nord
59226,Felleries,59740,59,Nord
59227,Fenain,59179,59,Nord
59228,Férin,59169,59,Nord
59229,Féron,59610,59,Nord
59230,Ferrière-la-Grande,59680,59,Nord
59231,Ferrière-la-Petite,59680,59,Nord
59232,La Flamengrie,59570,59,Nord
59233,Flaumont-Waudrechies,59440,59,Nord
59234,Flers-en-Escrebieux,59128,59,Nord
59236,Flesquières,59267,59,Nord
59237,Flêtre,59270,59,Nord
59238,Flines-lès-Mortagne,59158,59,Nord
59239,Flines-lez-Raches,59148,59,Nord
59240,Floursies,59440,59,Nord
59241,Floyon,59219,59,Nord
59242,Fontaine-au-Bois,59550,59,Nord
59243,Fontaine-au-Pire,59157,59,Nord
59244,Fontaine-Notre-Dame,59400,59,Nord
59246,Forest-en-Cambrésis,59222,59,Nord
59247,Forest-sur-Marque,59510,59,Nord
59249,Fourmies,59610,59,Nord
59250,Fournes-en-Weppes,59134,59,Nord
59251,Frasnoy,59530,59,Nord
59252,Frelinghien,59236,59,Nord
59253,Fresnes-sur-Escaut,59970,59,Nord
59254,Fressain,59234,59,Nord
59255,Fressies,59268,59,Nord
59256,Fretin,59273,59,Nord
59257,Fromelles,59249,59,Nord
59258,Genech,59242,59,Nord
59259,Ghissignies,59530,59,Nord
59260,Ghyvelde,59122;59254,59,Nord
59261,Glageon,59132,59,Nord
59262,Godewaersvelde,59270,59,Nord
59263,Gœulzin,59169,59,Nord
59264,Gognies-Chaussée,59600,59,Nord
59265,Gommegnies,59144,59,Nord
59266,Gondecourt,59147,59,Nord
59267,Gonnelieu,59231,59,Nord
59268,La Gorgue,59253,59,Nord
59269,Gouzeaucourt,59231,59,Nord
59270,Grand-Fayt,59244,59,Nord
59271,Grande-Synthe,59760,59,Nord
59272,Grand-Fort-Philippe,59153,59,Nord
59273,Gravelines,59820,59,Nord
59274,La Groise,59360,59,Nord
59275,Gruson,59152,59,Nord
59276,Guesnain,59287,59,Nord
59277,Gussignies,59570,59,Nord
59278,Hallennes-lez-Haubourdin,59320,59,Nord
59279,Halluin,59250,59,Nord
59280,Hamel,59151,59,Nord
59281,Hantay,59496,59,Nord
59282,Hardifort,59670,59,Nord
59283,Hargnies,59138,59,Nord
59284,Hasnon,59178,59,Nord
59285,Haspres,59198,59,Nord
59286,Haubourdin,59320,59,Nord
59287,Haucourt-en-Cambrésis,59191,59,Nord
59288,Haulchin,59121,59,Nord
59289,Haussy,59294,59,Nord
59290,Haut-Lieu,59440,59,Nord
59291,Hautmont,59330,59,Nord
59292,Haveluy,59255,59,Nord
59293,Haverskerque,59660,59,Nord
59294,Haynecourt,59268,59,Nord
59295,Hazebrouck,59190,59,Nord
59296,Hecq,59530,59,Nord
59297,Hélesmes,59171,59,Nord
59299,Hem,59510,59,Nord
59300,Hem-Lenglet,59247,59,Nord
59301,Hergnies,59199,59,Nord
59302,Hérin,59195,59,Nord
59303,Herlies,59134,59,Nord
59304,Herrin,59147,59,Nord
59305,Herzeele,59470,59,Nord
59306,Hestrud,59740,59,Nord
59307,Holque,59143,59,Nord
59308,Hondeghem,59190,59,Nord
59309,Hondschoote,59122,59,Nord
59310,Hon-Hergies,59570,59,Nord
59311,Honnechy,59980,59,Nord
59312,Honnecourt-sur-Escaut,59266,59,Nord
59313,Hordain,59111,59,Nord
59314,Hornaing,59171,59,Nord
59315,Houdain-lez-Bavay,59570,59,Nord
59316,Houplin-Ancoisne,59263,59,Nord
59317,Houplines,59116,59,Nord
59318,Houtkerque,59470,59,Nord
59319,Hoymille,59492,59,Nord
59320,Illies,59480,59,Nord
59321,Inchy,59540,59,Nord
59322,Iwuy,59141,59,Nord
59323,Jenlain,59144,59,Nord
59324,Jeumont,59460,59,Nord
59325,Jolimetz,59530,59,Nord
59326,Killem,59122,59,Nord
59327,Lallaing,59167,59,Nord
59328,Lambersart,59130,59,Nord
59329,Lambres-lez-Douai,59552,59,Nord
59330,Landas,59310,59,Nord
59331,Landrecies,59550,59,Nord
59332,Lannoy,59390,59,Nord
59333,Larouillies,59219,59,Nord
59334,Lauwin-Planque,59553,59,Nord
59335,Lecelles,59226,59,Nord
59336,Lécluse,59259,59,Nord
59337,Lederzeele,59143,59,Nord
59338,Ledringhem,59470,59,Nord
59339,Leers,59115,59,Nord
59340,Leffrinckoucke,59495,59,Nord
59341,Lesdain,59258,59,Nord
59342,Lez-Fontaine,59740,59,Nord
59343,Lesquin,59810,59,Nord
59344,Leval,59620,59,Nord
59345,Lewarde,59287,59,Nord
59346,Lezennes,59260,59,Nord
59347,Liessies,59740,59,Nord
59348,Lieu-Saint-Amand,59111,59,Nord
59349,Ligny-en-Cambrésis,59191,59,Nord
59350,Lille,59000;59160;59260;59777;59800,59,Nord
59351,Limont-Fontaine,59330,59,Nord
59352,Linselles,59126,59,Nord
59353,Locquignol,59530,59,Nord
59354,Loffre,59182,59,Nord
59356,Lompret,59840,59,Nord
59357,La Longueville,59570,59,Nord
59358,Looberghe,59630,59,Nord
59359,Loon-Plage,59279,59,Nord
59360,Loos,59120,59,Nord
59361,Lourches,59156,59,Nord
59363,Louvignies-Quesnoy,59530,59,Nord
59364,Louvil,59830,59,Nord
59365,Louvroil,59720,59,Nord
59366,Lynde,59173,59,Nord
59367,Lys-lez-Lannoy,59390,59,Nord
59368,La Madeleine,59110,59,Nord
59369,Maing,59233,59,Nord
59370,Mairieux,59600,59,Nord
59371,Le Maisnil,59134,59,Nord
59372,Malincourt,59127,59,Nord
59374,Marbaix,59440,59,Nord
59375,Marchiennes,59870,59,Nord
59377,Marcoing,59159,59,Nord
59378,Marcq-en-Barœul,59700,59,Nord
59379,Marcq-en-Ostrevent,59252,59,Nord
59381,Maresches,59990,59,Nord
59382,Maretz,59238,59,Nord
59383,Marly,59770,59,Nord
59384,Maroilles,59550,59,Nord
59385,Marpent,59164,59,Nord
59386,Marquette-lez-Lille,59520,59,Nord
59387,Marquette-en-Ostrevant,59252,59,Nord
59388,Marquillies,59274,59,Nord
59389,Masnières,59241,59,Nord
59390,Masny,59176,59,Nord
59391,Mastaing,59172,59,Nord
59392,Maubeuge,59600,59,Nord
59393,Maulde,59158,59,Nord
59394,Maurois,59980,59,Nord
